"B07001_049E","B07001_065E","B07001_081E","B08101_025E","B11007_001E","B11007_002E","B11007_004E","B11007_005E","B11007_006E","B11007_007E","B11007_009E","B11007_010E","B11007_011E","B11011_001E","B19013_001E","B19083_001E","B23020_001E","B25024_001E","B27020_001E","B27020_003E","B27020_009E","B27020_014E","NAME","state","county"
"895","449","8","20","5157","1369","770","739","31","3788","2954","2791","163","5157","51502","0.4154","38.6","5858","14025","10777","798","668","Saline County, Nebraska","31","151"
"118","148","10","58","2176","635","397","397","0","1541","1278","1204","74","2176","51034","0.4510","40.3","2442","7145","5281","19","37","Thurston County, Nebraska","31","173"
"999","467","17","55","8185","2549","1571","1515","56","5636","4588","4232","356","8185","71430","0.4024","40.1","8564","20179","18932","47","134","Washington County, Nebraska","31","177"
"226","111","2","26","2537","893","429","412","17","1644","1349","1265","84","2537","56651","0.4124","44.0","3252","5731","5307","37","47","Cherry County, Nebraska","31","031"
"1219","823","43","22","15261","4805","2717","2569","148","10456","8150","7243","907","15261","54085","0.4173","39.5","16778","36103","31004","602","1020","Dodge County, Nebraska","31","053"
"66","105","1","1","868","338","182","180","2","530","381","341","40","868","43750","0.5025","39.9","1239","1813","1583","3","47","Garden County, Nebraska","31","069"
"196","128","0","2","1954","661","346","333","13","1293","931","853","78","1954","46194","0.4212","40.9","2441","4621","4019","27","143","Morrill County, Nebraska","31","123"
"395","238","11","0","2977","988","534","488","46","1989","1456","1337","119","2977","51828","0.4320","37.4","3501","6877","6341","54","36","Nemaha County, Nebraska","31","127"
"35","51","0","0","277","97","63","63","0","180","147","128","19","277","59432","0.4467","45.0","393","645","622","0","5","Thomas County, Nebraska","31","171"
"430","511","146","32","7404","2023","1305","1268","37","5381","4731","4116","615","7404","59231","0.3964","40.6","7840","19962","13592","1844","1972","Dakota County, Nebraska","31","043"
"304","99","21","0","2714","1015","576","573","3","1699","1291","1196","95","2714","49912","0.4039","43.0","3331","6275","5794","35","54","Antelope County, Nebraska","31","003"
"66","54","28","7","1679","556","323","304","19","1123","883","848","35","1679","57009","0.3984","42.9","1979","3716","3248","6","162","Chase County, Nebraska","31","029"
"294","113","10","5","2539","875","532","501","31","1664","1264","1175","89","2539","57173","0.3937","40.9","3007","6109","5434","58","71","Clay County, Nebraska","31","035"
"423","104","18","1","4862","1682","1006","976","30","3180","2344","2206","138","4862","52184","0.4923","42.6","5655","10713","9843","88","22","Custer County, Nebraska","31","041"
"192","70","0","8","1377","528","319","310","9","849","624","568","56","1377","49282","0.4275","41.2","1713","2924","2751","21","6","Franklin County, Nebraska","31","061"
"431","175","8","0","3713","1145","729","717","12","2568","2106","2003","103","3713","64210","0.3730","39.9","4129","9084","8510","38","5","Hamilton County, Nebraska","31","081"
"272","170","4","4","3302","1224","590","573","17","2078","1377","1257","120","3302","44510","0.4486","41.8","3921","7037","6547","69","26","Jefferson County, Nebraska","31","095"
"344","225","13","16","3882","1474","848","818","30","2408","1652","1486","166","3882","50735","0.4298","40.7","5476","8013","7173","105","97","Keith County, Nebraska","31","101"
"23","4","0","0","294","105","77","77","0","189","131","121","10","294","51000","0.3797","46.2","447","605","574","0","0","Loup County, Nebraska","31","115"
"43","134","11","1","1228","458","274","267","7","770","586","573","13","1228","65543","0.4564","42.7","1446","2868","2676","30","24","Perkins County, Nebraska","31","135"
"1087","275","26","0","8501","2692","1555","1485","70","5809","4669","4366","303","8501","68682","0.4004","39.7","9694","20855","19743","145","30","Saunders County, Nebraska","31","155"
"862","1177","43","23","14732","4722","2547","2465","82","10010","7656","6843","813","14732","49745","0.4517","40.4","16381","35501","31208","508","497","Scotts Bluff County, Nebraska","31","157"
"10","3","0","0","304","117","66","64","2","187","145","134","11","304","56500","0.4214","45.2","505","760","709","2","0","Keya Paha County, Nebraska","31","103"
"136","172","14","5","1577","626","363","305","58","951","767","717","50","1577","53403","0.4012","40.5","1924","3579","3024","21","48","Kimball County, Nebraska","31","105"
"1420","1108","49","103","14856","4449","2583","2510","73","10407","7767","7178","589","14856","59795","0.4358","40.1","16802","34858","30768","426","399","Lincoln County, Nebraska","31","111"
"330","1","100","0","2543","1180","443","443","0","1363","968","932","36","2543","25098","0.4726","38.9","4121","6975","3295","604","1259","Presidio County, Texas","48","377"
"1312","1359","985","105","15779","4983","3443","3383","60","10796","8711","8321","390","15779","46147","0.4697","40.2","19138","46047","29915","4365","3462","Val Verde County, Texas","48","465"
"99","2","1","0","580","227","147","147","0","353","264","264","0","580","37900","0.3892","41.7","968","2208","1530","114","42","Culberson County, Texas","48","109"
"7468","2899","970","272","52530","10969","6772","6545","227","41561","32179","29772","2407","52530","62973","0.4516","43.0","58393","159427","111919","5923","8162","Ector County, Texas","48","135"
"713","372","316","0","1543","569","383","347","36","974","862","830","32","1543","49627","0.4714","40.3","2044","4208","3356","94","133","Garza County, Texas","48","169"
"92","0","130","0","403","89","69","69","0","314","302","287","15","403","78456","0.4746","51.2","522","1510","1070","51","80","Glasscock County, Texas","48","173"
"1853","297","21","0","9011","3225","2128","2048","80","5786","4681","4412","269","9011","52913","0.4900","40.9","11325","24570","20144","445","553","Grimes County, Texas","48","185"
"41274","28429","9782","5790","341163","69649","49114","47554","1560","271514","219000","205170","13830","341163","96913","0.4300","40.1","363158","971106","706799","86658","76292","Collin County, Texas","48","085"
"4252","1428","226","99","31035","9513","6323","6111","212","21522","17543","16589","954","31035","50453","0.4369","40.8","36922","85265","64994","2082","2163","Angelina County, Texas","48","005"
"58","15","3","2","707","265","106","106","0","442","318","314","4","707","32305","0.4886","38.7","1145","1642","1406","0","41","Cottle County, Texas","48","101"
"18374","3569","764","655","73437","15719","11094","10664","430","57718","45636","37642","7994","73437","68717","0.4499","38.4","78715","211703","171279","5377","6622","Hays County, Texas","48","209"
"15546","5897","949","296","121523","28952","19834","19126","708","92571","74325","69755","4570","121523","81447","0.4216","41.2","136285","348786","266213","20984","12643","Brazoria County, Texas","48","039"
"190","133","0","0","1335","527","268","261","7","808","571","551","20","1335","42961","0.4584","40.4","2153","3271","2754","26","31","Donley County, Texas","48","129"
"1669","605","51","0","15546","4838","3322","3186","136","10708","9066","8656","410","15546","55366","0.4324","40.8","18467","49097","37903","717","1685","Atascosa County, Texas","48","013"
"993","218","93","0","5407","1807","1079","1063","16","3600","2728","2591","137","5407","45537","0.4788","40.9","7076","14724","11453","212","262","Nolan County, Texas","48","353"
"331","59","577","0","978","406","255","255","0","572","493","475","18","978","31677","0.4844","42.2","1579","3624","2013","234","415","Hudspeth County, Texas","48","229"
"490","458","0","1","3978","1091","723","721","2","2887","2309","2101","208","3978","62986","0.4127","43.2","4830","11552","8653","343","347","Ward County, Texas","48","475"
"2638","1026","57","0","23292","7503","5105","4642","463","15789","13086","12422","664","23292","52220","0.4785","40.6","28693","65819","53881","1207","954","Harrison County, Texas","48","203"
"45","29","0","0","1014","465","238","238","0","549","353","343","10","1014","36395","0.4737","40.0","1851","2074","1317","86","29","Menard County, Texas","48","327"
"747","193","0","0","9135","3829","2542","2430","112","5306","4352","4106","246","9135","60189","0.4481","40.1","13987","24726","20755","667","594","Fayette County, Texas","48","149"
"32443","16454","4123","2347","180160","41889","28365","27420","945","138271","111389","102537","8852","180160","87337","0.3938","39.9","192488","544319","437986","29075","26651","Williamson County, Texas","48","491"
"868","296","4","30","6929","2341","1473","1439","34","4588","3518","3358","160","6929","52524","0.4310","39.2","10643","21239","16568","306","314","Hutchinson County, Texas","48","233"
"549","82","21","0","5117","1894","1086","1000","86","3223","2406","2379","27","5117","41359","0.4449","40.3","6040","12218","10050","36","197","Morris County, Texas","48","343"
"3147","1041","60","115","31694","9359","5876","5659","217","22335","17728","16509","1219","31694","59399","0.4340","40.1","37404","83317","68612","865","628","Orange County, Texas","48","361"
"164","140","36","0","2619","625","373","366","7","1994","1544","1486","58","2619","60366","0.4091","43.1","3044","7767","5587","250","320","Winkler County, Texas","48","495"
"92619","73867","55475","55244","1605368","338867","228201","219295","8906","1266501","957947","877365","80582","1605368","61705","0.4971","40.3","1768096","4624525","2946148","363395","379899","Harris County, Texas","48","201"
"2911","487","148","23","16743","6971","4776","4606","170","9772","8094","7675","419","16743","59492","0.4426","38.2","22793","45961","37101","1133","717","Burnet County, Texas","48","053"
"1357","257","211","26","10694","5250","3223","3124","99","5444","4236","4073","163","10694","59155","0.4641","39.2","13184","26117","19719","739","592","Gillespie County, Texas","48","171"
"69696","47119","24219","33258","928341","197580","125319","119691","5628","730761","534516","479851","54665","928341","59607","0.4982","40.1","1013364","2588571","1674137","154829","215821","Dallas County, Texas","48","113"
"29","5","0","0","270","104","76","76","0","166","142","134","8","270","62000","0.4968","46.2","451","774","628","3","5","McMullen County, Texas","48","311"
"554","139","28","0","7307","2480","1649","1571","78","4827","3799","3607","192","7307","50635","0.4402","41.0","8720","17743","13743","209","341","Young County, Texas","48","503"
"6523","2078","266","70","57310","15905","11353","11020","333","41405","34418","32519","1899","57310","64359","0.4098","40.8","62000","164746","133723","2435","2340","Johnson County, Texas","48","251"
"1731","273","35","46","13424","4439","2925","2869","56","8985","7420","6884","536","13424","52078","0.4474","41.9","15381","36013","27869","685","794","Hopkins County, Texas","48","223"
"186","255","59","0","3483","779","490","469","21","2704","2246","2147","99","3483","50464","0.4268","40.9","4113","10067","6578","426","934","Ochiltree County, Texas","48","357"
"277","56","61","0","1375","474","231","227","4","901","751","735","16","1375","48798","0.4287","42.9","2033","3571","2817","44","110","Knox County, Texas","48","275"
"11413","6008","958","417","90054","25003","15974","15431","543","65051","50388","44402","5986","90054","49778","0.4732","38.3","101142","246845","198459","4998","7562","McLennan County, Texas","48","309"
"469","56","74","0","912","397","268","251","17","515","363","363","0","912","47500","0.4660","42.4","1665","2195","1887","16","13","Concho County, Texas","48","095"
"87","22","1","0","789","444","227","227","0","345","218","218","0","789","40766","0.4648","36.0","1728","1906","1465","44","22","Edwards County, Texas","48","137"
"1045","214","106","18","6492","2608","1514","1453","61","3884","2487","2411","76","6492","37276","0.5381","39.2","10386","18010","14299","310","298","Eastland County, Texas","48","133"
"46","51","43","0","1054","492","381","379","2","562","261","229","32","1054","53088","0.3305","39.9","1913","2177","1358","223","227","Jeff Davis County, Texas","48","243"
"223","0","0","15","1626","542","308","305","3","1084","906","874","32","1626","33382","0.4708","38.2","2468","5200","4014","27","41","Jim Hogg County, Texas","48","247"
"25583","11022","4355","2448","198649","50292","35436","33723","1713","148357","121932","114741","7191","198649","80902","0.4761","40.7","216836","569445","439324","22729","27164","Montgomery County, Texas","48","339"
